num_visits,location,total_minutes_on_demo,user_age,demo_source,data_rows_input,operating_system,users_in_network,outreach_emails_sent,support_tickets_filed,converted
6,New York,174.707110856,42,email,13812,Other,27,7,1,False
10,Columbus,115.752184429,36,website,8897,Windows,15,7,0,False
5,Kansas City,200.667690106,43,conference,6746,OSX,17,6,0,False
7,Phoenix,107.743141644,44,email,9872,Windows,15,8,0,False
11,Memphis,97.3181412896,46,referral,5684,OSX,20,5,0,False
6,Los Angeles,202.074928735,48,conference,6185,Other,17,6,0,False
7,Freehold,120.577843906,51,conference,9093,OSX,5,4,0,False
7,Denver,180.574167823,41,referral,12957,OSX,27,6,1,False
7,Denver,148.400126852,38,website,9719,Windows,23,6,0,False
9,Memphis,124.659788684,38,website,10148,Windows,16,4,0,False
5,Memphis,158.99574044,55,conference,10498,OSX,20,7,0,False
6,Albany,116.874137982,46,email,8633,Windows,20,6,0,False
7,Memphis,121.764975098,51,conference,7105,Windows,10,5,2,False
6,Boston,183.770910163,43,conference,14303,Windows,21,5,0,False
7,Atlanta,139.147618845,51,referral,10772,Windows,27,6,2,True
7,Albany,141.948559204,37,referral,9975,Windows,30,5,2,False
8,San Diego,147.527713504,41,website,13892,Other,30,6,2,True
6,Atlanta,87.2057483699,54,conference,11971,OSX,15,6,0,False
7,Albany,157.369243611,42,website,7283,Windows,22,6,0,False
8,San Diego,138.57280783,44,referral,10575,Other,23,6,0,False
7,Denver,147.179774062,64,email,10830,Windows,5,4,0,False
6,Columbus,181.801444077,50,website,13867,OSX,17,7,3,True
7,Chicago,110.486033079,47,conference,11614,Other,18,6,0,False
4,Austin,154.96388659,47,conference,5430,Other,19,6,3,False
9,Austin,172.523535807,40,website,12021,OSX,29,6,1,False
5,Albany,170.581911281,55,referral,6895,Windows,23,7,2,True
6,Kansas City,181.292896479,44,email,4517,Other,15,6,1,False
9,Tulsa,163.203876919,46,conference,8618,OSX,36,4,0,False
7,San Jose,162.407883099,39,email,12400,Windows,22,6,0,False
8,Boston,111.56988071,42,website,10301,Windows,18,6,0,False
8,Phoenix,209.055940709,44,referral,9037,OSX,24,7,0,True
6,Phoenix,196.722491244,41,referral,11407,OSX,18,7,1,True
10,Denver,104.312020351,32,referral,5622,Windows,31,7,1,False
7,Memphis,157.430415169,39,referral,10144,Windows,19,6,0,False
7,Denver,183.381247875,36,referral,10916,Windows,25,6,2,True
7,San Jose,146.61898415,35,referral,10773,OSX,32,5,1,False
8,Denver,63.0709930066,42,conference,8963,Windows,17,6,1,False
8,Phoenix,185.286167295,39,referral,5558,OSX,23,6,0,True
9,Kansas City,159.719907771,45,referral,11793,OSX,31,4,3,False
6,Memphis,154.804529521,52,referral,8932,Windows,21,7,1,True
4,San Diego,178.567111556,58,email,7674,OSX,12,8,1,False
7,Atlanta,156.696134925,39,website,11027,Other,28,5,0,False
9,Seattle,218.155463235,36,referral,13593,OSX,15,5,2,True
8,Phoenix,142.759103137,46,website,10890,Windows,22,5,0,False
9,San Diego,116.877821176,62,referral,10260,OSX,6,5,0,False
10,Columbus,124.074949983,46,conference,15275,Other,19,6,3,True
8,Columbus,183.609541348,53,referral,7495,Windows,26,8,0,True
5,Freehold,109.338234876,48,conference,10327,OSX,22,7,1,False
9,Chicago,196.860441514,40,email,11996,Other,27,6,0,True
11,San Jose,108.295455286,49,website,9705,Other,19,5,0,False
7,Las Vegas,172.799501552,48,referral,11954,Other,31,4,2,True
6,New York,139.297201203,51,email,7577,Windows,19,6,1,False
7,Freehold,139.933741589,45,email,10907,Windows,19,4,0,False
6,Columbus,193.578214858,38,referral,12972,Windows,22,6,3,True
8,San Diego,141.213759123,37,referral,11395,OSX,30,7,2,False
6,San Jose,152.591574781,47,conference,6672,Windows,22,6,1,False
8,Seattle,110.883056327,43,referral,8420,Windows,20,6,0,False
7,Las Vegas,141.587704336,34,website,10494,Windows,24,7,0,False
8,Las Vegas,120.680185476,37,referral,8019,Windows,21,5,0,False
6,Los Angeles,131.971766118,43,email,6361,Windows,16,6,1,False
6,San Diego,106.197554332,49,conference,10749,OSX,14,5,0,False
7,Chicago,220.381915553,48,email,8166,Windows,19,6,0,False
10,Boston,105.153550538,38,referral,7100,OSX,33,7,3,False
10,Tulsa,198.714315161,50,conference,9410,OSX,24,6,0,True
7,Phoenix,152.125325351,46,conference,6785,Other,11,6,0,False
4,Denver,110.886751562,51,conference,7911,Other,19,5,3,False
7,San Jose,120.457562996,46,conference,10157,Windows,25,7,0,False
8,San Diego,96.5054488416,44,email,8882,Windows,17,7,0,False
8,New York,150.678288472,40,email,13921,OSX,33,6,0,True
7,Columbus,187.661851891,38,referral,8351,OSX,22,7,0,True
5,Las Vegas,133.324335785,49,conference,9445,OSX,15,7,1,False
10,Phoenix,190.056125491,45,conference,11230,OSX,28,7,0,True
8,Las Vegas,157.842354105,41,email,11187,OSX,29,4,1,False
7,Austin,177.150460143,46,conference,11123,Other,21,5,0,False
9,Chicago,199.652308584,44,website,14887,OSX,27,6,3,True
6,Albany,135.605831491,50,conference,8787,OSX,14,5,1,False
9,San Diego,173.445161667,46,referral,7205,OSX,24,5,3,True
6,Boston,196.760143011,47,conference,16225,OSX,24,5,1,False
10,Kansas City,124.231189609,39,website,10980,Other,24,7,0,False
10,Phoenix,135.761685167,41,website,10058,OSX,27,5,1,False
7,Los Angeles,124.688135165,49,website,5449,Windows,13,7,2,False
7,Chicago,84.4399629875,47,conference,9805,Windows,11,6,0,False
9,Columbus,116.938246443,52,email,14053,Windows,16,5,2,True
10,San Diego,126.478482623,46,website,10046,OSX,22,7,1,False
5,Kansas City,159.019119167,45,email,10738,Windows,21,7,0,False
7,Kansas City,207.495597682,47,referral,5720,Windows,31,6,1,True
8,Columbus,148.458966193,41,website,9795,Windows,19,6,0,False
5,Albany,113.048815506,50,email,8443,Windows,21,7,2,False
5,Chicago,119.062080826,47,email,6587,Windows,24,5,2,False
9,Kansas City,143.570150056,40,referral,11461,OSX,35,6,5,False
8,New York,119.944486074,31,referral,7274,Windows,32,5,1,False
7,Tulsa,167.291273909,46,website,9757,OSX,18,6,0,True
4,Memphis,108.853635029,33,referral,12899,Windows,29,8,1,True
5,Phoenix,70.2352978743,53,email,9692,OSX,11,5,2,False
6,Columbus,144.928478932,47,conference,11075,Other,17,5,0,False
5,Chicago,152.559291406,39,website,8032,Windows,22,7,0,False
8,Phoenix,146.149339461,50,referral,10476,Windows,31,6,2,True
8,Memphis,177.296763954,36,referral,11555,Windows,26,6,2,True
5,Seattle,135.215018355,41,email,11630,Windows,28,4,1,True
5,Columbus,136.055767929,54,email,11431,Windows,19,5,0,False
9,New York,82.5250276001,38,email,11069,Windows,29,6,4,True
5,Denver,131.023157183,51,conference,10885,OSX,20,6,0,False
9,Atlanta,130.247833618,45,email,10165,Windows,23,5,3,True
8,Columbus,145.111537429,37,website,10355,Windows,18,6,0,False
8,San Diego,119.823016643,44,email,12056,Windows,32,7,1,True
6,San Diego,170.636710971,34,referral,10273,Windows,24,7,0,False
6,Albany,107.558989723,31,referral,13872,Other,31,7,0,True
7,Memphis,148.041653734,32,referral,10380,OSX,23,5,1,False
6,Las Vegas,183.346089691,44,email,13956,OSX,32,6,3,False
10,Freehold,140.997160458,44,email,12270,Windows,28,7,2,True
6,Chicago,149.519287056,41,email,6311,Windows,22,7,0,False
8,Phoenix,111.143929072,48,email,11225,Windows,24,6,2,True
6,Austin,125.176019827,44,email,10354,Windows,22,6,0,False
9,San Jose,127.786663682,46,email,13331,OSX,23,6,3,True
7,Denver,137.858645474,36,referral,9149,Windows,28,5,1,False
6,Chicago,125.423891216,48,website,15599,Windows,30,6,3,True
3,Columbus,99.6244360304,45,conference,11694,Other,19,5,1,False
10,Phoenix,102.102566083,42,referral,7401,Other,25,5,0,False
6,Kansas City,164.536044839,51,website,14689,OSX,18,6,4,True
10,Denver,115.890178672,51,website,7360,Windows,6,6,0,False
11,Columbus,89.0983217322,43,referral,7991,Other,31,6,2,False
6,Memphis,127.741278225,42,email,13201,OSX,21,6,1,True
4,Memphis,152.978447963,50,email,5833,Other,17,7,3,False
6,Austin,150.024379884,49,website,9433,Windows,26,6,1,True
9,Albany,122.056007172,38,referral,9526,OSX,29,6,2,False
6,Tulsa,150.205661345,43,website,11148,Windows,10,8,0,False
7,Tulsa,140.024363751,51,conference,8345,OSX,9,7,0,False
7,San Diego,141.428759644,46,referral,11687,Windows,13,5,0,False
8,Las Vegas,168.662111115,51,website,8385,Windows,17,7,3,True
11,Tulsa,221.570509976,40,website,9321,OSX,28,5,0,True
8,Las Vegas,150.723856516,37,referral,9803,OSX,21,8,0,False
9,Phoenix,131.347030146,40,website,9600,Windows,22,6,0,False
7,Atlanta,112.81296779,38,referral,9851,Windows,23,5,0,False
6,Tulsa,178.588926443,44,conference,14991,Windows,26,5,2,False
9,Seattle,222.618227251,42,referral,12097,OSX,25,5,1,True
7,Austin,165.100854649,52,website,9608,Windows,24,6,1,True
5,Kansas City,241.187049924,53,conference,4057,OSX,12,5,0,False
6,Memphis,159.906993004,54,referral,10255,Windows,19,6,2,True
9,Albany,197.63974532,45,email,11078,OSX,26,7,0,True
9,Seattle,113.594733138,44,referral,8850,Windows,19,6,0,False
8,Tulsa,154.462791856,46,email,12318,Windows,20,5,0,False
5,Freehold,127.55979315,50,email,10978,Windows,19,6,0,False
10,San Jose,87.1392693876,42,conference,15693,Windows,19,6,5,True
6,Austin,142.149562852,33,referral,7124,Windows,26,6,0,True
6,Albany,118.186004134,42,conference,10729,Windows,24,6,0,False
6,New York,152.374565944,50,website,4579,Windows,15,7,3,False
6,Chicago,48.0153285042,57,email,11156,Windows,12,6,2,False
9,Freehold,176.781433115,40,conference,13261,OSX,24,7,0,True
6,San Diego,137.54131041,40,website,8718,Other,22,6,0,True
10,Memphis,214.219354196,38,website,8504,Windows,15,7,1,True
7,Atlanta,154.749910516,38,website,10852,Other,26,7,0,True
6,Kansas City,131.486600888,45,conference,7350,Windows,25,4,0,False
6,Tulsa,120.293581832,52,conference,6542,Windows,20,6,2,False
5,Tulsa,179.931887537,47,website,12506,OSX,22,5,2,False
8,Denver,126.563460232,43,website,9525,Windows,20,6,0,False
7,Phoenix,174.974933508,55,referral,6553,Windows,21,6,0,False
6,Boston,167.621892842,51,referral,10895,Windows,33,5,3,True
11,Columbus,87.3349893999,37,referral,8103,Windows,29,7,1,False
8,Kansas City,172.695106201,46,conference,9685,OSX,28,7,0,True
7,Austin,145.535246978,32,referral,11240,Other,23,5,0,True
7,Los Angeles,165.919503028,51,conference,14822,Windows,13,6,0,False
9,Memphis,133.931838259,48,email,9804,Other,20,6,1,True
5,Memphis,182.921489506,44,email,5535,Windows,21,6,1,False
4,Seattle,197.522866238,50,conference,3831,OSX,18,8,3,False
5,Boston,168.320652402,49,conference,5375,Other,16,5,2,False
7,Atlanta,92.3922997678,52,conference,9180,Other,16,6,0,False
5,Denver,179.890904092,55,email,3287,OSX,9,6,4,False
8,Austin,119.077933883,39,referral,7918,Windows,15,8,0,False
4,Tulsa,200.290390014,42,email,15058,Windows,25,6,2,False
5,San Jose,131.747824813,38,referral,14041,Windows,30,7,2,True
8,Atlanta,140.804342238,40,website,11019,Windows,21,6,0,False
9,Denver,141.145777146,37,email,9539,Windows,26,6,0,False
11,Albany,87.6092444778,41,conference,14081,Windows,21,5,3,False
10,Phoenix,214.722273592,40,website,14118,OSX,30,6,2,True
11,Boston,93.9951229983,45,referral,8351,OSX,35,6,4,False
7,New York,88.2165325325,50,website,9201,Windows,15,5,1,False
6,Albany,178.181923956,44,email,6530,Windows,15,8,0,False
7,Austin,167.625629798,33,referral,11266,OSX,27,4,1,False
6,Phoenix,189.633758952,48,website,8280,Windows,18,6,0,False
7,Freehold,163.139293486,42,website,10868,OSX,18,6,1,False
7,Austin,149.629758453,33,referral,16350,Other,21,6,3,True
6,Albany,60.6349463382,54,conference,12586,OSX,16,6,0,False
8,Seattle,166.931084112,49,website,8749,Windows,23,6,1,False
6,Boston,167.142809524,36,referral,11732,OSX,28,6,1,True
9,Albany,131.357027607,32,referral,7843,OSX,34,6,2,False
7,Albany,168.603813328,56,conference,14930,Other,18,7,0,False
4,Albany,138.583379972,52,conference,2360,OSX,5,6,5,True
5,Boston,170.152993689,51,email,6910,Other,21,5,1,False
8,Memphis,149.420891439,49,website,10595,OSX,17,5,0,True
6,Phoenix,147.430158575,45,conference,11282,Other,19,5,0,False
7,Columbus,115.923549143,45,email,7705,Windows,15,5,1,False
5,Las Vegas,202.801826612,56,referral,7673,Other,21,5,1,True
8,Freehold,193.450499299,49,conference,8731,OSX,25,6,0,True
6,San Jose,127.151187729,45,email,9068,Windows,15,6,0,False
6,San Diego,122.889982247,52,conference,9505,Other,19,5,1,False
9,Albany,140.720793948,34,referral,7945,OSX,32,6,4,False
5,Freehold,111.873438541,46,conference,8601,Windows,22,6,1,False
9,Denver,123.309730395,39,website,9958,Other,34,6,2,False
5,Kansas City,222.087711195,51,referral,7489,OSX,26,6,1,True
6,Austin,177.196400357,47,email,6763,Windows,19,7,0,True
9,Atlanta,122.090238876,39,referral,9530,Windows,26,6,0,False
8,Tulsa,122.801466634,41,referral,8547,Windows,23,5,0,False
6,Los Angeles,153.333524305,53,website,13434,OSX,14,6,1,True
6,Atlanta,171.975326935,44,website,11411,Windows,17,7,0,False
4,Denver,181.158012643,48,conference,8902,OSX,21,5,0,False
8,San Jose,26.0775925837,40,conference,12789,Windows,20,5,0,True
10,Denver,82.8980541664,44,referral,6760,Windows,15,5,0,False
5,Columbus,154.666216552,55,conference,7387,OSX,17,6,1,False
7,Seattle,125.234983362,40,website,9323,OSX,23,6,0,False
9,Albany,113.204883551,58,website,9652,OSX,20,6,1,False
7,Los Angeles,164.209669746,49,referral,11258,OSX,27,7,1,True
6,Albany,167.875291143,53,website,12440,Windows,15,7,2,True
6,Albany,185.030543422,44,website,5964,Windows,16,6,0,False
6,Los Angeles,154.358946754,43,referral,12472,Windows,26,6,2,False
10,Austin,88.0146640771,45,conference,15267,Windows,18,6,3,True
5,Seattle,197.250760609,54,referral,4872,Windows,10,7,2,False
6,Boston,188.507354059,42,conference,3508,Windows,19,6,2,False
6,Austin,183.537334979,42,website,12671,Windows,20,7,0,False
7,Seattle,58.6575566128,41,conference,11066,Windows,21,7,0,False
5,Memphis,281.193435443,47,referral,4129,Windows,23,7,0,False
7,Seattle,168.821518608,53,conference,11962,Windows,5,6,2,True
8,Seattle,114.723732241,34,website,9631,Windows,27,6,0,False
5,Las Vegas,136.72876056,50,conference,8667,OSX,22,7,0,False
10,Tulsa,127.114405747,47,conference,9812,Other,15,7,2,True
8,Austin,126.483483303,47,website,10684,Windows,16,4,0,False
8,New York,157.223938485,51,website,9160,Other,16,7,2,True
5,Albany,184.374557109,49,conference,4928,OSX,15,6,2,False
9,Phoenix,136.372649486,47,website,13226,Windows,29,7,2,True
5,Las Vegas,168.846338999,58,referral,7850,Windows,15,8,1,False
5,Tulsa,146.538409605,46,referral,7032,Windows,36,7,4,True
6,Las Vegas,172.239998949,53,referral,10612,Other,14,7,4,True
6,Columbus,144.983090783,42,website,11239,OSX,23,4,0,True
7,Los Angeles,156.978259289,51,conference,8952,Other,14,7,0,False
6,Chicago,170.628704425,35,website,10318,Other,23,7,0,True
7,Tulsa,172.000459489,44,email,11540,Windows,18,7,0,False
5,Las Vegas,176.973437149,52,conference,13992,Windows,11,5,0,False
5,San Jose,193.525399546,45,conference,13820,Other,25,6,1,False
7,Boston,117.522120684,50,referral,8588,Windows,10,6,0,False
7,Boston,107.105889307,48,website,10045,Windows,18,7,0,False
7,Las Vegas,161.71091878,42,referral,11610,Other,26,7,1,False
5,Los Angeles,115.504455959,40,conference,11355,Windows,34,5,0,False
10,Boston,220.188584106,43,email,10295,OSX,18,6,1,True
6,Phoenix,136.973950261,48,website,10011,Windows,10,5,0,False
6,Seattle,136.876146503,48,conference,7164,OSX,15,6,1,False
9,Chicago,114.640865753,48,website,9174,Windows,19,5,0,False
5,San Jose,220.592124347,53,conference,8075,OSX,19,6,0,False
9,Columbus,214.760082601,45,email,11191,OSX,21,6,1,True
6,Kansas City,196.241311035,50,conference,7106,Other,17,7,0,False
6,Boston,160.379246982,46,website,10416,Windows,12,7,0,False
6,Boston,120.480935774,27,referral,19439,Windows,31,7,4,True
10,Columbus,111.488009357,45,referral,8868,OSX,27,6,2,False
8,Tulsa,113.259790747,32,website,8504,Windows,23,6,0,False
9,New York,158.722140001,43,email,13383,OSX,25,6,1,False
6,Albany,165.139843853,47,email,12423,Windows,9,5,0,False
9,Phoenix,157.928152952,48,website,10949,Windows,22,7,4,True
8,Albany,184.544213244,39,website,12254,Other,21,7,2,True
5,Denver,109.203783061,46,conference,7104,Windows,17,8,2,False
7,San Jose,178.971951926,42,conference,6430,Windows,16,6,0,False
5,Albany,115.785362865,54,referral,3685,Windows,13,6,5,True
7,Los Angeles,127.435119384,47,referral,14007,Windows,32,6,2,True
7,Kansas City,139.350547901,34,referral,12138,Other,21,8,1,True
5,San Jose,176.163953973,49,website,8127,Other,15,7,0,False
10,Phoenix,110.05414326,43,email,12837,OSX,21,6,3,False
8,Denver,110.551439834,44,website,7212,Windows,21,5,0,True
6,Memphis,165.800938834,42,website,12298,Windows,24,6,0,False
4,San Diego,172.141012362,36,email,12454,Windows,25,6,0,False
6,Columbus,127.87953173,42,email,8910,OSX,32,5,0,True
6,Tulsa,84.530724625,50,conference,6909,Windows,14,6,3,False
5,San Diego,174.412083711,43,website,13027,Windows,26,8,2,False
8,Phoenix,138.304480316,47,website,9384,Windows,33,8,2,True
7,Kansas City,70.0597306042,47,email,7069,Windows,15,6,1,False
4,Chicago,208.309143553,48,conference,14617,Windows,10,5,0,False
6,Los Angeles,160.945736105,45,email,12452,Other,26,5,1,False
6,Tulsa,161.404917812,36,referral,12517,OSX,14,6,1,True
6,Kansas City,179.960259982,49,conference,13434,OSX,17,8,0,False
6,San Jose,117.02113778,53,conference,9341,OSX,16,6,0,False
7,Las Vegas,140.684079595,33,referral,7839,Windows,23,5,0,False
6,New York,112.415321674,49,conference,10426,Other,17,5,0,False
6,New York,138.899479135,46,conference,9832,OSX,22,6,0,True
9,San Diego,141.132579089,37,referral,10712,OSX,35,5,4,False
8,Boston,136.044602386,39,referral,11743,OSX,37,5,4,False
7,Tulsa,131.027668698,44,website,4655,Windows,15,5,1,False
5,Denver,175.928875478,52,conference,4557,OSX,18,8,2,False
9,New York,224.665629954,47,email,9579,OSX,24,5,0,True
4,Albany,171.652400889,45,email,12054,Windows,14,6,0,False
7,Kansas City,176.027088311,40,referral,13882,OSX,28,7,1,True
7,San Jose,134.124490438,49,website,3143,Windows,7,7,3,False
6,Memphis,99.4185762081,46,email,9671,Windows,25,7,1,False
7,Austin,33.0786599037,52,email,9238,Windows,8,4,4,False
12,Boston,98.056596256,50,website,9842,OSX,33,6,3,False
6,Kansas City,183.737154499,43,referral,7874,Other,20,6,0,True
5,New York,179.512447842,41,conference,7366,Windows,25,7,0,False
5,Kansas City,153.880284673,55,website,6990,Windows,19,6,1,False
6,Austin,151.857804673,41,email,7685,Windows,18,7,0,False
9,Freehold,128.235335833,48,email,10958,OSX,28,6,1,False
7,Austin,135.105304469,38,referral,8066,Windows,21,5,0,False
9,Atlanta,105.674198418,48,referral,7709,Windows,18,7,0,False
7,Los Angeles,142.974000751,34,referral,16098,OSX,25,5,1,False
7,Phoenix,144.180141014,32,referral,8966,Windows,30,7,0,False
3,Columbus,197.376362956,54,conference,4337,OSX,17,6,3,False
7,Denver,159.71175754,50,conference,12202,Windows,19,7,0,False
10,Tulsa,115.152918209,49,email,12301,Other,13,6,4,True
7,Atlanta,105.714368949,53,website,8787,Windows,20,6,0,False
7,Tulsa,218.999914786,45,website,6688,OSX,9,7,0,True
7,Boston,135.450674654,48,conference,7042,OSX,15,7,1,False
5,Las Vegas,148.253570706,52,email,8403,Windows,20,7,0,False
8,Denver,179.718919066,43,website,10996,OSX,23,6,0,True
10,Tulsa,222.156915395,39,referral,9381,OSX,26,7,0,True
7,Los Angeles,146.104244533,40,email,10986,Windows,15,5,0,False
7,Atlanta,157.291153741,40,conference,13371,Windows,11,6,0,False
6,San Jose,151.341440796,45,conference,6804,Other,20,7,0,False
6,San Jose,227.730206998,48,referral,1680,OSX,26,6,2,True
6,Atlanta,202.146265792,49,referral,4642,Windows,16,8,0,False
5,Austin,146.416389674,47,conference,8169,Other,21,5,1,False
9,Seattle,125.233713559,47,website,10306,Other,26,4,1,False
5,Tulsa,204.109019831,44,email,15909,OSX,28,7,3,False
